51.7089898;8.7751812;17:12
51.7079311;8.7760207;17:14
51.707587;8.7763077;17:15
51.7072563;8.7765813;17:17
51.7066396;8.7770909;17:18
51.7058551;8.7777668;17:20
51.705772;8.7775362;17:22
51.7056008;8.7774021;17:23
51.7055027;8.7775013;17:25
51.705393;8.7777964;17:26
51.7052368;8.777327;17:28
51.705369;8.7770323;17:30
51.705369;8.7770323;18:30
51.705369;8.7770323;19:00
51.7052368;8.777327;19:00
51.705393;8.7777964;19:01
51.7055027;8.7775013;19:01
51.7055792;8.7774503;19:02
51.7057088;8.7776327;19:03
51.7058102;8.7780485;19:03
51.7067011;8.777284;19:04
51.7073275;8.7767347;19:05
51.7076665;8.7764611;19:05
51.7080289;8.7761553;19:06
51.7090294;8.7753239;19:07
51.71003;8.7744763;19:07
51.7109676;8.7735104;19:08
51.7114833;8.7725955;19:09
51.7127658;8.769541;19:09
51.7134273;8.7680172;19:10
51.7138494;8.7670463;19:10
51.7146404;8.7652548;19:11
51.7152357;8.7638759;19:12
51.7157899;8.7622022;19:12
51.7158732;8.7615395;19:13
51.7157306;8.7602767;19:14
51.7154714;8.7593379;19:14
51.7152753;8.7584796;19:15
51.7158436;8.7582006;19:16
51.7156309;8.756822;19:16
51.7153916;8.7553468;19:17
51.7151988;8.7521067;19:18
51.7151058;8.7502935;19:18
51.7151722;8.7489738;19:19
51.7152985;8.7473967;19:20
51.7155013;8.7466028;19:20
51.7155112;8.7461736;19:21
51.7148997;8.7444677;19:21
51.7145025;8.7433331;19:22
51.7140688;8.742161;19:23
51.713655;8.7407985;19:23
51.7136982;8.7407636;19:24
51.7136144;8.7404616;19:25
51.7134655;8.7405777;19:25
51.7132079;8.7407788;19:20
51.7132079;8.7407788;19:30
51.7134655;8.7405777;19:31
51.7136144;8.7404616;19:32
51.7133724;8.7395732;19:34
51.7131082;8.7384547;19:35
51.7128556;8.737642;19:36
51.7125648;8.7363975;19:38
51.7123504;8.7353863;19:39
51.7119764;8.7336187;19:40
51.711669;8.7323795;19:42
51.7120944;8.7322561;19:43
51.7120778;8.7320657;19:45
51.7120778;8.7320657;20:00
51.7120778;8.7320657;21:00
51.7120778;8.7320657;22:00
51.7120778;8.7320657;23:00
